campLocation,timestamp,source,destination,user,device,eventType,eventDescription,eventSeverity,mlRiskScore,entropy,log_hash,anomaly_score
Delhi,2023-09-14T21:15,10.0.0.2,172.16.1.101,guest,DeviceXYZ,permission-changes,User 'guest' changed permissions for file '/path/to/file169.txt',warning,0.17,4.417837797403417,7e1137dd734cee0767eac5c09d01f29ad9d112a24cc330978a3371b735b50a15,1
Delhi,2023-09-16T11:48,192.168.1.100,172.16.0.20,anonymous,ServerABC,network-disconnected,Device 'ServerABC' disconnected from the network at IP 192.168.1.100,error,0.13,4.601881223476018,4ed813575739225f246f8038257a53d2238f132cf9bc9c6d3e1c1e25533fcef1,1
Delhi,2023-09-16T14:56,192.168.10.5,10.0.0.101,anonymous,Workstation123,network-connected,Device 'Workstation123' connected to the network at IP 192.168.10.5,informational,0.13,4.449959713778758,6e3d74b885cc8ba2f042ec51757b990bbfdabaddf8e4c2889a3ea06237a051a6,1
Delhi,2023-09-16T06:41,192.168.10.5,192.168.10.6,admin,DeviceXYZ,firewall-change,Firewall rule change: Port 48772 opened for IP 192.168.10.5,error,0.3,4.617741515750133,f3802563fd623153400025ec24589cbb3fa871baf9aac8b5d4513866d93af2a5,1
Delhi,2023-09-16T18:37,172.16.1.100,10.1.1.2,guest,ServerABC,system-shutdown,System shutdown: Reason7,informational,0.33,3.9701755214643453,909ed3f3770e9a0586706542b65fc0b480c9824b6c7e90bee9aa5c24b3eb76d8,1
Delhi,2023-09-16T02:44,172.16.0.10,192.168.2.6,admin,ServerABC,system-shutdown,System shutdown: Reason5,informational,0.33,3.9701755214643453,6fe6d52aefb93614dbea1c0c837e2c4d4996feb138ea43cfe13ef6d3e1fab1ff,1
Delhi,2023-09-18T06:17,192.168.0.1,10.0.0.3,user123,DeviceXYZ,file-access,File access: Read to file '/path/to/file345.txt' by user 'user123' from IP 192.168.0.1,informational,0.23,4.768135856457975,4c902a235aa7bef08b13eb1bcb4a30db2fb4a09db97fb7836080b95bb79b97a6,-1
Delhi,2023-09-17T05:08,10.10.10.10,10.0.0.3,user123,ServerABC,application-usage,User 'user123' used application 'App4',informational,0.13,4.155565013329719,d5fce24e0ebc166228e935c27a18ae70ae4f25c6bbd8629d0ddb40a654fa06a1,1
Delhi,2023-09-14T21:21,192.168.10.5,10.0.0.3,anonymous,DeviceXYZ,file-access,File access: Read to file '/path/to/file901.txt' by user 'anonymous' from IP 192.168.10.5,error,0.23,4.770089006619605,38b08a319ef7605c305dabe1418420d82bb2255a49eb5770838a553bfd41489c,-1
Delhi,2023-09-17T15:33,192.168.10.5,10.10.10.20,admin,DeviceXYZ,software-update,Software update: Software6 updated to version v1,informational,0.27,3.996653522439334,a7a9c9ff2d4684d441395ec86a0711c26e3f413fc90b198ab1bf6786889ca9b4,1
Delhi,2023-09-16T19:15,121.216.32.190,226.247.32.91,anonymous,Workstation123,auth-success,Successful login for user 'anonymous' from IP 121.216.32.190,critical,0.63,4.422964554947562,b6f5111b9ddc4ec0d5650a9f1f2472daa67ac20c41f87b1e41549cd81fd9e48a,1
Delhi,2023-09-15T15:01,192.168.2.5,172.16.0.20,user123,DeviceXYZ,system-failure,Critical system failure: Error message: 28,warning,0.37,4.041625614369224,11d291194a653430569334221168321319e17bb6d7f6d8b94d8125647042d21c,1
Delhi,2023-09-14T15:32,172.16.1.100,10.0.0.101,user123,DeviceXYZ,application-usage,User 'user123' used application 'App8',critical,0.13,4.155565013329719,5cfeeedf5d5a40e49b0c3afd47667154e959b4703bfea5b16dbd2b3e2573d6cc,1
Delhi,2023-09-14T16:52,10.0.0.100,10.0.0.101,anonymous,Workstation123,application-errors,Application error: Error message: 69,warning,0.27,3.9749375012019263,2c53b889e6301cac6042ef0ce33af196ec51ebf1c97d76caedf8eb301a4ceb10,1
Delhi,2023-09-14T17:12,10.10.10.10,192.168.0.2,guest,ServerABC,system-failure,Critical system failure: Error message: 85,error,0.37,4.041625614369224,d11329290b9d8f5dad935a20adec677afbd1d2c79253aec7880bc082932836b6,1
Delhi,2023-09-17T10:42,192.168.0.1,192.168.0.3,guest,DeviceXYZ,system-failure,Critical system failure: Error message: 81,error,0.37,4.041625614369224,8e75e0b55ade203243d9c4694e7270d5077e45cd2d1ec60142cd91d74ef63fe6,1
Delhi,2023-09-17T16:56,192.168.1.100,10.0.0.3,user123,DeviceXYZ,application-errors,Application error: Error message: 39,critical,0.27,3.9749375012019263,bca4dcd7a3fa3c7e9da2957b92fe2c0b32f60e50db11ca6defb085de9f394c61,1
Delhi,2023-09-14T03:28,192.168.1.100,10.0.0.3,anonymous,ServerABC,network-connected,Device 'ServerABC' connected to the network at IP 192.168.1.100,informational,0.13,4.431500907860961,f24e4b4643db77a6ff6e11519c6c915ea70abc77d2822ff6f8e633126a077887,1
Delhi,2023-09-12T15:09,192.168.10.5,192.168.10.6,admin,DeviceXYZ,dns-queries,DNS query from IP 192.168.10.5 for domain 'example589.com',critical,0.17,4.6525301854569925,d0f0f3d502bfd89c2192a390b5758ea424ce5a75c678eb7bf6f4098168a62ed8,1
Delhi,2023-09-12T18:11,10.10.10.10,192.168.2.6,guest,DeviceXYZ,system-failure,Critical system failure: Error message: 15,warning,0.37,4.041625614369224,3d8277a3ba963ffc163e8ab55ec212328945e58cc8cedb1d3ce13d5e730431e1,1
Delhi,2023-09-12T16:18,10.0.0.100,192.168.0.2,admin,Workstation123,application-usage,User 'admin' used application 'App5',warning,0.13,4.016875695766563,cc11a3767565175af3935951e31222dc6f881c68338e5f829a541c8bbd0fe34c,1
Delhi,2023-09-15T13:32,169.255.38.237,31.30.144.238,anonymous,ServerABC,software-update,Software update: Software9 updated to version v2,warning,0.8,3.996653522439334,22ec4ff49f9d98209a43e3ea7567b8f810d39586f9409f7866e04d414654c1a1,1
Delhi,2023-09-14T22:46,192.168.0.1,10.1.1.2,guest,DeviceXYZ,system-shutdown,System shutdown: Reason9,warning,0.33,3.9701755214643453,7532f643c4915381a2ab10f195a0370917c856cc80123719a4387f3022590b5a,1
Delhi,2023-09-13T03:07,10.0.0.100,10.10.10.20,user123,DeviceXYZ,auth-success,Successful login for user 'user123' from IP 10.0.0.100,warning,0.1,4.180154864392036,947ecc02be5b35dfea61ef7ee676d44ee0ad3069e7c2ac93e2a4a976f9bb2565,1
Delhi,2023-09-18T13:47,192.168.0.1,192.168.2.6,admin,DeviceXYZ,api-called,API called: API3 from IP 192.168.0.1,critical,0.2,4.208003043578681,60640ec6f7dd2569e7cc9a59d087072166b7b6a6d26f197be909ad522b588923,1
Delhi,2023-09-17T22:54,192.168.10.5,192.168.2.6,anonymous,ServerABC,network-connected,Device 'ServerABC' connected to the network at IP 192.168.10.5,critical,0.13,4.468083963815624,baad14aa57333259b59a73483ca906a5eb4148421f39740966c901fe180b699e,1
Delhi,2023-09-15T23:17,10.0.0.2,172.16.0.20,user123,DeviceXYZ,auth-success,Successful login for user 'user123' from IP 10.0.0.2,critical,0.1,4.211479680348389,110f271bf7853a5509805e358bbb6224a3ee2c1aebe700b95310f88065c60c65,1
Delhi,2023-09-12T15:13,68.219.176.239,227.114.30.67,anonymous,ServerABC,network-disconnected,Device 'ServerABC' disconnected from the network at IP 68.219.176.239,warning,0.67,4.673458514623763,896b670ec5ef7127e37f9d3ad64dfa1cd130776fbefd4167c7c01e1902fd6c72,1
Delhi,2023-09-13T16:22,10.10.10.10,192.168.2.6,user123,ServerABC,software-update,Software update: Software8 updated to version v1,error,0.27,3.996653522439334,8f46859db132951d1870f546c0d0ef94b98697ce42dedce83d41213555797a5b,1
Delhi,2023-09-17T03:09,192.168.1.100,172.16.0.20,admin,ServerABC,dns-queries,DNS query from IP 192.168.1.100 for domain 'example537.com',critical,0.17,4.710418312773193,f4b9af803c465a32429dd9c1ee47bba7484132b10c157cb788aa5f7fc8b4cc37,-1
Delhi,2023-09-18T03:45,71.104.130.187,98.194.16.20,user123,DeviceXYZ,network-connected,Device 'DeviceXYZ' connected to the network at IP 71.104.130.187,critical,0.67,4.408214015923012,a55925e006f070ef09566a1d7d37333978b2253835f8e8047c834bfef1e641bb,1
Delhi,2023-09-15T05:00,192.168.0.1,172.16.0.20,user123,ServerABC,application-errors,Application error: Error message: 41,warning,0.27,3.9749375012019263,b0edc7fb8ac5110bd654ab64b58cb09d7b0a922c97a0b909387853e162f0ae04,1
Delhi,2023-09-16T05:44,172.16.1.100,10.0.0.101,guest,DeviceXYZ,permission-changes,User 'guest' changed permissions for file '/path/to/file112.txt',warning,0.17,4.386587797403417,b8a4e7acb0fc9bd9302726aa6b66c9b56ee6b1df410780c942e8eee53208bc84,1
Delhi,2023-09-14T16:29,199.151.103.85,84.77.152.40,anonymous,Workstation123,permission-changes,User 'anonymous' changed permissions for file '/path/to/file737.txt',warning,0.7,4.449841570128409,f52a98cc4185868a8acf6f672b6f2bdc00a3d954230619d94718872a78f8b53b,1
Delhi,2023-09-18T11:56,10.0.0.100,10.0.0.101,user123,Workstation123,application-errors,Application error: Error message: 67,critical,0.27,3.9749375012019263,18714ed4cc1ca4bf0cf96db9518d7cfe050d46090ce0e29ca10b1574ad577cad,1
Delhi,2023-09-17T04:31,192.168.10.5,10.1.1.2,admin,Workstation123,auth-lockout,User 'admin' locked out after multiple failed login attempts from IP 192.168.10.5,critical,0.37,4.531734252280695,ef65de266a81a374bc2740444738996412b39f5330fa379aa57d0f9d2beb0463,1
Delhi,2023-09-12T19:16,78.224.82.31,38.41.90.154,user123,DeviceXYZ,firewall-change,Firewall rule change: Port 38878 opened for IP 78.224.82.31,warning,0.83,4.454866253471543,72228961752b5fbdecb8fe751ea33b173c2fbe1c3178d351e594472db886f05c,1
Delhi,2023-09-17T16:49,192.168.10.5,192.168.0.3,user123,DeviceXYZ,network-connected,Device 'DeviceXYZ' connected to the network at IP 192.168.10.5,warning,0.13,4.427919044530575,1aac7f0c827574ba382eb64c553be5a29a41619771477d9facf6d35038c7f26a,1
Delhi,2023-09-16T05:26,10.0.0.100,192.168.0.3,anonymous,DeviceXYZ,network-connected,Device 'DeviceXYZ' connected to the network at IP 10.0.0.100,warning,0.13,4.182158204685785,a07aaf47da173c681b5ceff0f394061bb706c4b33eff079d399c67054ea3110f,1
Delhi,2023-09-13T17:20,172.16.1.100,192.168.0.3,user123,ServerABC,software-update,Software update: Software9 updated to version v5,error,0.27,3.996653522439334,68679117078c05575bd1aca6da5a2faa0597693af70734a7c1b51ae471e04773,1
Delhi,2023-09-14T12:54,192.168.0.1,10.0.0.3,admin,ServerABC,network-connected,Device 'ServerABC' connected to the network at IP 192.168.0.1,informational,0.13,4.4202624935068595,a7e24d3adff01432e70b31db951d84c38ee400fcf3bc6f1ae7e9d362cca14393,1
Delhi,2023-09-16T02:47,192.168.1.100,172.16.0.20,admin,Workstation123,application-usage,User 'admin' used application 'App3',critical,0.13,4.016875695766563,17c99d9de6e7df0eb5c8e024c4f09b67bd8d6563eb2a5e7bd142c1a3dcb80a69,1
Delhi,2023-09-13T04:02,192.168.1.100,192.168.10.6,anonymous,DeviceXYZ,auth-lockout,User 'anonymous' locked out after multiple failed login attempts from IP 192.168.1.100,warning,0.37,4.548626082521026,44d69d3ac56ede4b0592ba82172a32637b41eba7c34cbbd16a458cfff520abc5,1
Delhi,2023-09-14T16:19,172.16.0.10,192.168.2.6,anonymous,ServerABC,firewall-change,Firewall rule change: Port 48128 opened for IP 172.16.0.10,critical,0.3,4.515320598904689,ba658a70b3797fc6deffed0e4ba1ff55533c50b53ffde958b7daad40eb32b2e7,1
Delhi,2023-09-14T16:17,192.168.1.100,172.16.0.20,admin,ServerABC,auth-failed,Failed login attempt for user 'admin' from IP 192.168.1.100,informational,0.33,4.492149828729506,9ccf2a2c5d9bcbeb55f5c23d097ed09a53ead0d523c9d0463bc4d8c147fd4cab,1
Delhi,2023-09-14T20:32,10.0.0.100,172.16.1.101,guest,DeviceXYZ,auth-success,Successful login for user 'guest' from IP 10.0.0.100,informational,0.1,4.14206351737845,6cc9d4e88edd921dc5018a0719257abbbcfd54c687cc0f89353e3c872188d46a,1
Delhi,2023-09-15T19:50,10.0.0.2,10.0.0.3,anonymous,ServerABC,software-update,Software update: Software9 updated to version v1,informational,0.27,3.996653522439334,2dfda586ec9d4aec47f3cd6404d75cd80f5ab3aaa2a44204ae93734d29ffd2ce,1
Delhi,2023-09-13T13:54,10.0.0.2,192.168.10.6,guest,DeviceXYZ,software-update,Software update: Software7 updated to version v5,error,0.27,3.996653522439334,a158bec6745a910902556d5f1e4e0e87b9b5237d0d710acfcc83ef1d3443c61f,1
Delhi,2023-09-16T10:11,10.1.1.1,192.168.0.3,admin,ServerABC,network-connected,Device 'ServerABC' connected to the network at IP 10.1.1.1,error,0.13,4.213427926416294,13ab434747f2acb1333414fe08114edcaeb02a0dca825d86c5c8d163afe65775,1
Delhi,2023-09-13T04:35,192.168.0.1,192.168.10.6,anonymous,DeviceXYZ,auth-lockout,User 'anonymous' locked out after multiple failed login attempts from IP 192.168.0.1,error,0.37,4.532414883377147,7716abea0749da11e92784415106ef6b37f40338f4b52a4edee7874f37895d0d,1
Delhi,2023-09-17T08:21,10.0.0.100,10.0.0.3,user123,DeviceXYZ,system-shutdown,System shutdown: Reason4,critical,0.33,3.9701755214643453,99eedaac9deed76ea3208c17849b2f81c03d8cfa1ab880472827a93bfb80e336,1
Delhi,2023-09-16T20:38,203.165.198.146,158.58.215.47,guest,DeviceXYZ,permission-changes,User 'guest' changed permissions for file '/path/to/file442.txt',informational,0.7,4.386587797403417,1c5f3b5c9d8ba54f900d193cf52444f19cf56e4c03086e6c8b511868e5789239,1
Delhi,2023-09-13T21:35,10.10.10.10,10.0.0.3,anonymous,DeviceXYZ,permission-changes,User 'anonymous' changed permissions for file '/path/to/file774.txt',informational,0.17,4.449841570128409,17786361eadc871195f90d2e0acfb5a23992d21dfc08d099ef2602a6164cd4cc,1
Delhi,2023-09-15T12:24,172.16.1.100,192.168.10.6,anonymous,Workstation123,file-access,File access: Write to file '/path/to/file169.txt' by user 'anonymous' from IP 172.16.1.100,error,0.23,4.691108471070172,425009e377f189fe7116d8d9e7ac2a2c4254eb2f8bbdf8a69e0d1dc7c0b32792,1
Delhi,2023-09-16T05:00,192.168.0.1,192.168.0.3,guest,DeviceXYZ,system-restart,System restart: Reason1,critical,0.3,3.6424896731661263,64ba3230ef1954be45f1a007d1aa481b9a78fe444271dfd7ff97014f325e704a,1
Delhi,2023-09-17T21:32,192.168.2.5,172.16.0.20,admin,ServerABC,auth-success,Successful login for user 'admin' from IP 192.168.2.5,warning,0.1,4.47922593631067,f6cf8207e9d7df2f07fd0dcee0be8bfda82673246a88be811a0dafc6af275ab8,1
Delhi,2023-09-15T21:51,172.16.0.10,192.168.10.6,user123,ServerABC,system-failure,Critical system failure: Error message: 61,error,0.37,4.041625614369224,e3bf9d4bd8e4a25df3156f04885938607750560d262f2a83c1233a1417d0f0e7,1
Delhi,2023-09-13T04:43,192.168.1.100,192.168.10.6,admin,Workstation123,auth-success,Successful login for user 'admin' from IP 192.168.1.100,informational,0.1,4.468981359572222,3650d33bda1b04de794d95fe9a8f1d7303e0651b5d1645ac4735bf973f73e739,1
Delhi,2023-09-17T02:08,192.168.10.5,192.168.10.6,guest,Workstation123,firewall-change,Firewall rule change: Port 43515 opened for IP 192.168.10.5,critical,0.3,4.583843210665387,3cd053d806b90dece9ec8f218db0227bdd7a27a762b1d674a0013de1e7e1df5f,1
Delhi,2023-09-16T19:23,192.168.1.100,192.168.10.6,guest,DeviceXYZ,auth-failed,Failed login attempt for user 'guest' from IP 192.168.1.100,warning,0.33,4.488326735692511,1eb8a1966473df2c67fd3374b6920b29fc1195beb7453a68acd2c7479b91c685,1
Delhi,2023-09-18T10:25,172.16.1.100,192.168.10.6,guest,Workstation123,system-restart,System restart: Reason3,warning,0.3,3.6424896731661263,7be7fb0dbfc0e83397a9408b9f946237981b74fe4bbaf363b830dfd2b3e73d98,1
Delhi,2023-09-14T11:09,47.198.112.116,185.253.127.10,guest,DeviceXYZ,auth-failed,Failed login attempt for user 'guest' from IP 47.198.112.116,critical,0.87,4.508985545926397,d35612c9dd8546850ecd279c04da27f5e14242e3ba09af2aa9a9a7f5a61cbe1d,1
Delhi,2023-09-13T22:13,10.0.0.100,172.16.1.101,anonymous,ServerABC,auth-success,Successful login for user 'anonymous' from IP 10.0.0.100,error,0.1,4.202170718273127,dc9a7d18c1e1151ca8755fbc78459631d1b28f7969fa6c841241ee93f9bd1b50,1
Delhi,2023-09-15T21:13,192.168.1.100,10.0.0.101,guest,ServerABC,api-called,API called: API1 from IP 192.168.1.100,warning,0.2,4.103613211986637,c7ae9c3200db0d781fd3e23f2f25feb4209ef3d5f16ef2c580a4905f39cd8671,1
Delhi,2023-09-13T15:41,192.168.0.1,10.0.0.101,admin,DeviceXYZ,auth-lockout,User 'admin' locked out after multiple failed login attempts from IP 192.168.0.1,informational,0.37,4.491210897400883,030dd27800844fbe788f73eb0839a508e1dfbe874f1038b16352a33db8341906,1
Delhi,2023-09-16T15:45,118.216.159.43,31.54.219.230,admin,DeviceXYZ,auth-lockout,User 'admin' locked out after multiple failed login attempts from IP 118.216.159.43,critical,0.9,4.571394994036627,7bc8c0a77f5e01441830f0ab5d6bbac07b285abf1100a409bee03f6d7a58758b,1
Delhi,2023-09-13T20:38,192.168.10.5,172.16.1.101,admin,DeviceXYZ,dns-queries,DNS query from IP 192.168.10.5 for domain 'example134.com',critical,0.17,4.700028245839123,a3da26c7834b9b0427b5fbad349e033af9fd2296a2bba973a507ebba9c86cf49,-1
Delhi,2023-09-14T19:58,10.1.1.1,172.16.0.20,user123,DeviceXYZ,network-disconnected,Device 'DeviceXYZ' disconnected from the network at IP 10.1.1.1,critical,0.13,4.373795002727632,2f36a69fd35e98405b4b75dd616c6add28a1f369ed81058f9a0631799aaff64a,1
Delhi,2023-09-17T08:51,208.228.218.193,213.84.218.236,admin,ServerABC,malware-detection,Malware detected: File 'file284.txt' found on device 'ServerABC',warning,0.9,4.388508938909887,a5133f6a08123ace561c83053281745bf4bd34408e3e29d9c655de66424aff12,1
Delhi,2023-09-17T05:50,172.16.0.10,10.0.0.101,guest,ServerABC,network-disconnected,Device 'ServerABC' disconnected from the network at IP 172.16.0.10,critical,0.13,4.562963247982435,712d3bf2e5aa1973cd6cc6cfbd3dd131d160caaab8220351e2bfdfb15235536b,1
Delhi,2023-09-15T01:47,10.0.0.100,10.1.1.2,anonymous,ServerABC,system-failure,Critical system failure: Error message: 100,critical,0.37,4.060472755790457,608eba9068e6e80ac6cd7e02697a9560609728c32fecef7522ef82b89aa21507,1
Delhi,2023-09-18T10:01,154.17.78.5,104.117.211.95,admin,Workstation123,auth-lockout,User 'admin' locked out after multiple failed login attempts from IP 154.17.78.5,error,0.9,4.475646991177927,3e1b3771e97387d6351388875a05cc0a7e142c85af498a9499f935f462d79e1b,1
Delhi,2023-09-14T01:08,192.168.0.1,172.16.1.101,admin,ServerABC,api-called,API called: API2 from IP 192.168.0.1,error,0.2,4.1524474880231255,515a54f878cfaf1a342dec092aab2bf041915fff6ff5cf3a91c8189795b7d7ba,1
Delhi,2023-09-18T05:51,254.156.162.59,52.153.24.125,user123,ServerABC,file-access,File access: Write to file '/path/to/file851.txt' by user 'user123' from IP 254.156.162.59,critical,0.77,4.703081487723476,afe72aee7076c460f4941be2057b7344f47da5ae4ea1b906de4ca73d39453d7c,-1
Delhi,2023-09-13T13:43,10.10.10.10,192.168.2.6,anonymous,Workstation123,network-disconnected,Device 'Workstation123' disconnected from the network at IP 10.10.10.10,critical,0.13,4.4137135847697335,3af8c3067c6bfb094c36392a7a9232f03a89c20b5d0bd87b4fd5b51b52a0a2d4,1
Delhi,2023-09-15T15:18,10.1.1.1,172.16.0.20,guest,ServerABC,firewall-change,Firewall rule change: Port 42748 opened for IP 10.1.1.1,informational,0.3,4.438190568416891,597768ad6aa45d174a6e37f8a97098dd5741f9651366ecee23d6fc5be519fec4,1
Delhi,2023-09-15T20:47,26.232.161.231,66.171.176.92,anonymous,Workstation123,auth-success,Successful login for user 'anonymous' from IP 26.232.161.231,warning,0.63,4.356297888280896,a4300c600659a24c74aa76e549f9b616aeed2c7af42691cc25f15541e348f6d7,1
Delhi,2023-09-17T02:50,10.1.1.1,192.168.0.3,anonymous,Workstation123,system-restart,System restart: Reason4,error,0.3,3.6424896731661263,33f01d56f36d9623911b2f6eecce92d40d91a061d2cc9a3a919f100118067bd1,1
Delhi,2023-09-16T18:36,175.166.6.248,112.161.73.197,anonymous,DeviceXYZ,permission-changes,User 'anonymous' changed permissions for file '/path/to/file32.txt',error,0.7,4.43387655708029,f20dda3868897dc296909657fb50a623c2c62b4f5b13a63f46556fc7c1d3559d,1
Delhi,2023-09-16T14:45,172.16.0.10,192.168.0.2,user123,ServerABC,malware-detection,Malware detected: File 'file783.txt' found on device 'ServerABC',error,0.37,4.388508938909887,140e7ba6a9d04de0bb3b833cdfc46815b4a059f8f753422b7dbc7fbde926dff3,1
Delhi,2023-09-14T14:24,10.0.0.100,192.168.0.3,guest,Workstation123,auth-success,Successful login for user 'guest' from IP 10.0.0.100,warning,0.1,4.14206351737845,e522ec6ca7a0004a4585aa7cc8700e58a076acd4cd3eabf29bf89a52270cbddb,1
Delhi,2023-09-13T13:09,192.168.1.100,10.10.10.20,guest,Workstation123,software-update,Software update: Software7 updated to version v2,informational,0.27,3.996653522439334,86ee3ddbf9f43148098432ec49a4c573ac33fff8225437e50c487446fad06308,1
Delhi,2023-09-16T19:43,192.168.0.1,10.1.1.2,guest,Workstation123,firewall-change,Firewall rule change: Port 34662 opened for IP 192.168.0.1,warning,0.3,4.558255512623191,e42d84e416c7a79457183f688c4ea74316ce7f96034778aed1bbfb83b829deda,1
Delhi,2023-09-14T07:35,10.1.1.1,172.16.0.20,user123,Workstation123,network-disconnected,Device 'Workstation123' disconnected from the network at IP 10.1.1.1,informational,0.13,4.392486650571201,67e6c40e03414405cfaca0c883876f87a6eea634206e6cab56a416e644b47580,1
